,datetime
250,2004-01-01 11:00:00
251,2004-01-01 10:00:00
252,2004-01-01 09:00:00
253,2004-01-01 08:00:00
254,2004-01-01 07:00:00
255,2004-01-01 06:00:00
256,2004-01-01 05:00:00
257,2004-01-01 04:00:00
258,2004-01-01 03:00:00
259,2004-01-01 02:00:00
260,2004-01-01 01:00:00
261,2004-01-01 00:00:00
262,2003-12-31 23:00:00
263,2003-12-31 22:00:00
264,2003-12-31 21:00:00
265,2003-12-31 20:00:00
266,2003-12-31 19:00:00
267,2003-12-31 18:00:00
268,2003-12-31 17:00:00
269,2003-12-31 16:00:00
270,2003-12-31 15:00:00
271,2003-12-31 14:00:00
272,2003-12-31 13:00:00
273,2003-12-31 12:00:00
274,2003-12-31 11:00:00
275,2003-12-31 10:00:00
276,2003-12-31 09:00:00
277,2003-12-31 08:00:00
278,2003-12-31 07:00:00
279,2003-12-31 06:00:00
280,2003-12-31 05:00:00
281,2003-12-31 04:00:00
282,2003-12-31 03:00:00
283,2003-12-31 02:00:00
284,2003-12-31 01:00:00
285,2004-09-04 14:00:00
286,2004-09-04 13:00:00
287,2004-09-04 12:00:00
288,2004-09-04 11:00:00
289,2004-09-04 10:00:00
290,2004-09-04 09:00:00
291,2004-09-04 08:00:00
292,2004-09-04 07:00:00
293,2004-09-04 06:00:00
294,2004-09-04 05:00:00
295,2004-09-04 04:00:00
296,2004-09-04 03:00:00
297,2004-09-04 02:00:00
298,2004-09-04 01:00:00
299,2004-09-04 00:00:00
300,2004-09-03 23:00:00
301,2004-09-03 22:00:00
302,2004-09-03 21:00:00
303,2004-09-03 20:00:00
304,2004-09-03 19:00:00
305,2004-09-03 18:00:00
306,2004-09-03 17:00:00
307,2004-09-03 16:00:00
308,2004-09-03 15:00:00
309,2004-09-03 14:00:00
310,2004-09-03 13:00:00
311,2004-09-03 12:00:00
312,2004-09-03 11:00:00
313,2004-09-03 10:00:00
314,2004-09-03 09:00:00
315,2004-09-03 08:00:00
316,2004-09-03 07:00:00
317,2004-09-03 06:00:00
318,2004-09-03 05:00:00
319,2004-09-03 04:00:00
320,2004-09-03 03:00:00
321,2004-09-03 02:00:00
322,2004-09-03 01:00:00
323,2004-09-03 00:00:00
324,2004-09-02 23:00:00
325,2004-09-02 22:00:00
326,2004-09-02 21:00:00
327,2004-09-02 20:00:00
328,2004-09-02 19:00:00
329,2004-12-29 19:00:00
330,2004-12-29 18:00:00
331,2004-12-29 17:00:00
332,2004-12-29 16:00:00
333,2004-12-29 15:00:00
334,2004-12-29 14:00:00
335,2004-12-29 13:00:00
336,2004-12-29 12:00:00
337,2004-12-29 11:00:00
338,2004-12-29 10:00:00
339,2004-12-29 09:00:00
340,2004-12-29 08:00:00
341,2004-12-29 07:00:00
342,2004-12-29 06:00:00
343,2004-12-29 05:00:00
344,2004-12-29 04:00:00
345,2004-12-29 03:00:00
346,2004-12-29 02:00:00
347,2004-12-29 01:00:00
348,2004-12-29 00:00:00
349,2004-12-28 23:00:00
350,2004-12-28 22:00:00
351,2004-12-28 21:00:00
352,2004-12-28 20:00:00
353,2004-12-28 19:00:00
354,2004-12-28 18:00:00
355,2004-12-28 17:00:00
356,2004-12-28 16:00:00
357,2004-12-28 15:00:00
358,2004-12-28 14:00:00
359,2004-12-28 13:00:00
360,2004-12-28 12:00:00
361,2004-12-28 11:00:00
362,2004-12-28 10:00:00
363,2004-12-28 09:00:00
364,2004-12-28 08:00:00
365,2004-12-28 07:00:00
366,2004-12-28 06:00:00
367,2004-12-28 05:00:00
368,2004-12-28 04:00:00
369,2004-12-28 03:00:00
370,2004-12-28 02:00:00
371,2004-12-28 01:00:00
372,2004-12-28 00:00:00
373,2004-12-27 23:00:00
374,2004-12-27 22:00:00
375,2004-12-27 21:00:00
376,2004-12-27 20:00:00
377,2004-12-27 19:00:00
378,2004-12-27 18:00:00
379,2004-12-27 17:00:00
380,2005-01-04 16:00:00
381,2005-01-04 15:00:00
382,2005-01-04 14:00:00
383,2005-01-04 13:00:00
384,2005-01-04 12:00:00
385,2005-01-04 11:00:00
386,2005-01-04 10:00:00
387,2005-01-04 09:00:00
388,2005-01-04 08:00:00
389,2005-01-04 07:00:00
390,2005-01-04 06:00:00
391,2005-01-04 05:00:00
392,2005-01-04 04:00:00
393,2005-01-04 03:00:00
394,2005-01-04 02:00:00
395,2005-01-04 01:00:00
396,2005-01-04 00:00:00
397,2005-01-03 23:00:00
398,2005-01-03 22:00:00
399,2005-01-03 21:00:00
400,2005-01-03 20:00:00
401,2005-01-03 19:00:00
402,2005-01-03 18:00:00
403,2005-01-03 17:00:00
404,2005-01-03 16:00:00
405,2005-01-03 15:00:00
406,2005-01-03 14:00:00
407,2005-01-03 13:00:00
408,2005-01-03 12:00:00
409,2005-01-03 11:00:00
410,2005-01-03 10:00:00
411,2005-01-03 09:00:00
412,2005-01-03 08:00:00
413,2005-01-03 07:00:00
414,2005-01-03 06:00:00
415,2005-01-03 05:00:00
416,2005-01-03 04:00:00
417,2005-01-09 14:00:00
418,2005-01-09 13:00:00
419,2005-01-09 12:00:00
420,2005-01-09 11:00:00
421,2005-01-09 10:00:00
422,2005-01-09 09:00:00
423,2005-01-09 08:00:00
424,2005-01-09 07:00:00
425,2005-01-09 06:00:00
426,2005-01-09 05:00:00
427,2005-01-09 04:00:00
428,2005-01-09 03:00:00
429,2005-01-09 02:00:00
430,2005-01-09 01:00:00
431,2005-01-09 00:00:00
432,2005-01-08 23:00:00
433,2005-01-11 19:00:00
434,2005-01-11 18:00:00
435,2005-01-11 17:00:00
436,2005-01-11 16:00:00
437,2005-01-11 15:00:00
438,2005-01-11 14:00:00
439,2005-01-11 13:00:00
440,2005-01-11 12:00:00
441,2005-01-11 11:00:00
442,2005-01-11 10:00:00
443,2005-01-11 09:00:00
444,2005-01-11 08:00:00
445,2005-01-11 07:00:00
446,2005-01-11 06:00:00
447,2005-01-11 05:00:00
448,2005-01-11 04:00:00
449,2005-01-11 03:00:00
450,2005-01-11 02:00:00
451,2005-01-11 01:00:00
452,2005-01-11 00:00:00
453,2005-01-10 23:00:00
454,2005-01-10 22:00:00
455,2005-01-10 21:00:00
456,2005-01-10 20:00:00
457,2005-01-10 19:00:00
458,2005-01-10 18:00:00
459,2005-01-10 17:00:00
460,2005-01-10 16:00:00
461,2005-01-10 15:00:00
462,2005-01-10 14:00:00
463,2005-01-10 13:00:00
464,2005-01-10 12:00:00
465,2005-01-10 11:00:00
466,2005-01-10 10:00:00
467,2005-01-10 09:00:00
468,2005-01-10 08:00:00
469,2005-01-10 07:00:00
470,2005-01-10 06:00:00
471,2005-01-10 05:00:00
472,2005-01-10 04:00:00
473,2005-01-10 03:00:00
474,2005-01-10 02:00:00
475,2005-01-10 01:00:00
476,2005-01-10 00:00:00
477,2005-01-09 23:00:00
478,2005-01-09 22:00:00
479,2005-01-09 21:00:00
480,2005-01-09 20:00:00
481,2005-01-09 19:00:00
482,2005-01-09 18:00:00
483,2005-01-09 17:00:00
484,2005-01-09 16:00:00
485,2005-01-09 15:00:00
495,2005-02-11 18:00:00
496,2005-02-11 17:00:00
497,2005-02-11 16:00:00
498,2005-02-11 15:00:00
499,2005-02-11 14:00:00
500,2005-02-11 13:00:00
501,2005-02-11 12:00:00
502,2005-02-11 11:00:00
503,2005-02-11 10:00:00
504,2005-02-11 09:00:00
505,2005-02-11 08:00:00
506,2005-02-11 07:00:00
507,2005-02-11 06:00:00
508,2005-02-11 05:00:00
509,2005-02-11 04:00:00
510,2005-02-11 03:00:00
511,2005-02-11 02:00:00
512,2005-02-11 01:00:00
513,2005-02-11 00:00:00
514,2005-02-10 23:00:00
515,2005-02-10 22:00:00
516,2005-02-10 21:00:00
517,2005-02-10 20:00:00
518,2005-02-10 19:00:00
519,2005-02-10 18:00:00
520,2005-02-10 17:00:00
521,2005-02-10 16:00:00
522,2005-02-10 15:00:00
523,2005-02-10 14:00:00
524,2005-02-10 13:00:00
525,2005-02-10 12:00:00
526,2005-02-10 11:00:00
527,2005-02-10 10:00:00
528,2005-02-10 09:00:00
529,2005-02-10 08:00:00
530,2005-02-10 07:00:00
531,2005-02-10 06:00:00
532,2005-02-10 05:00:00
533,2005-02-10 04:00:00
534,2005-02-10 03:00:00
535,2005-02-10 02:00:00
536,2005-02-10 01:00:00
537,2005-02-10 00:00:00
538,2005-02-09 23:00:00
539,2005-02-09 22:00:00
540,2005-02-09 21:00:00
541,2005-02-09 20:00:00
542,2005-04-24 14:00:00
543,2005-04-24 13:00:00
544,2005-04-24 12:00:00
545,2005-04-24 11:00:00
546,2005-04-24 10:00:00
547,2005-04-24 09:00:00
548,2005-04-24 08:00:00
549,2005-04-24 07:00:00
550,2005-04-24 06:00:00
551,2005-04-24 05:00:00
552,2005-04-24 04:00:00
553,2005-04-24 03:00:00
554,2005-04-24 02:00:00
555,2005-04-24 01:00:00
556,2005-04-24 00:00:00
557,2005-09-28 06:00:00
558,2005-09-28 05:00:00
559,2005-09-28 04:00:00
560,2005-09-28 03:00:00
561,2005-09-28 02:00:00
562,2005-09-28 01:00:00
563,2005-09-28 00:00:00
564,2005-09-27 23:00:00
565,2005-09-27 22:00:00
566,2005-09-27 21:00:00
567,2005-09-27 20:00:00
568,2005-09-27 19:00:00
569,2005-09-27 18:00:00
570,2005-09-27 17:00:00
571,2005-09-27 16:00:00
572,2005-09-27 15:00:00
573,2005-09-27 14:00:00
574,2005-09-27 13:00:00
575,2005-09-27 12:00:00
576,2005-09-27 11:00:00
577,2005-09-27 10:00:00
578,2005-09-27 09:00:00
579,2005-09-27 08:00:00
580,2005-09-27 07:00:00
581,2005-09-27 06:00:00
582,2005-09-27 05:00:00
583,2005-09-27 04:00:00
584,2005-09-27 03:00:00
585,2005-09-27 02:00:00
586,2005-09-27 01:00:00
587,2005-09-27 00:00:00
588,2005-09-26 23:00:00
589,2005-09-26 22:00:00
590,2005-09-26 21:00:00
591,2005-09-26 20:00:00
592,2005-09-26 19:00:00
593,2005-09-26 18:00:00
594,2005-09-26 17:00:00
595,2005-09-26 16:00:00
596,2005-09-26 15:00:00
597,2005-09-26 14:00:00
598,2005-09-26 13:00:00
599,2005-09-26 12:00:00
600,2005-09-26 11:00:00
601,2005-09-26 10:00:00
602,2005-09-26 09:00:00
603,2005-09-26 08:00:00
604,2005-09-26 07:00:00
605,2005-09-26 06:00:00
606,2005-09-26 05:00:00
607,2005-09-26 04:00:00
608,2005-09-26 03:00:00
609,2005-09-26 02:00:00
610,2005-09-26 01:00:00
611,2005-09-29 06:00:00
612,2005-09-29 05:00:00
613,2005-09-29 04:00:00
614,2005-09-29 03:00:00
641,2007-09-22 15:00:00
642,2007-09-22 14:00:00
643,2007-09-22 13:00:00
644,2007-09-22 12:00:00
645,2007-09-22 11:00:00
646,2007-09-22 10:00:00
647,2007-09-22 09:00:00
648,2007-09-22 08:00:00
649,2007-09-22 07:00:00
650,2007-09-22 06:00:00
651,2007-09-22 05:00:00
652,2007-09-22 04:00:00
653,2007-09-22 03:00:00
654,2007-09-22 02:00:00
655,2007-09-22 01:00:00
656,2007-09-22 00:00:00
657,2007-09-21 23:00:00
658,2007-09-21 22:00:00
659,2007-09-21 21:00:00
660,2007-09-21 20:00:00
661,2007-09-21 19:00:00
662,2007-09-21 18:00:00
663,2007-09-21 17:00:00
664,2007-09-21 16:00:00
665,2007-09-21 15:00:00
666,2007-09-21 14:00:00
667,2007-09-21 13:00:00
668,2007-09-21 12:00:00
669,2007-09-21 11:00:00
670,2007-09-21 10:00:00
671,2007-09-21 09:00:00
672,2007-09-21 08:00:00
673,2007-09-21 07:00:00
674,2007-09-21 06:00:00
675,2007-09-21 05:00:00
676,2007-09-21 04:00:00
677,2007-09-21 03:00:00
678,2007-09-21 02:00:00
679,2007-09-21 01:00:00
680,2007-09-21 00:00:00
681,2007-09-20 23:00:00
682,2007-09-20 22:00:00
683,2007-09-20 21:00:00
684,2007-09-20 20:00:00
685,2007-09-20 19:00:00
686,2007-09-20 18:00:00
687,2007-09-20 17:00:00
688,2007-09-20 16:00:00
689,2007-09-20 15:00:00
690,2007-09-20 14:00:00
691,2007-09-20 13:00:00
692,2007-09-20 12:00:00
693,2007-09-20 11:00:00
694,2007-09-20 10:00:00
695,2007-09-20 09:00:00
696,2007-09-20 08:00:00
697,2007-09-20 07:00:00
698,2007-09-20 06:00:00
699,2007-09-20 05:00:00
700,2007-09-20 04:00:00
701,2007-09-20 03:00:00
702,2007-09-20 02:00:00
703,2007-09-20 01:00:00
704,2007-09-23 17:00:00
705,2007-09-23 16:00:00
706,2007-09-23 15:00:00
707,2007-09-23 14:00:00
708,2007-09-23 13:00:00
709,2007-09-23 12:00:00
710,2007-09-23 11:00:00
711,2007-09-23 10:00:00
712,2007-09-23 09:00:00
713,2007-09-23 08:00:00
714,2007-09-23 07:00:00
715,2007-09-23 06:00:00
716,2007-09-23 05:00:00
717,2007-09-23 04:00:00
718,2007-09-23 03:00:00
719,2007-09-23 02:00:00
720,2007-09-23 01:00:00
721,2007-09-23 00:00:00
722,2007-09-22 23:00:00
723,2007-09-22 22:00:00
724,2007-09-22 21:00:00
725,2007-09-22 20:00:00
726,2007-09-22 19:00:00
727,2007-09-22 18:00:00
728,2007-09-22 17:00:00
729,2007-09-22 16:00:00
759,2007-11-30 19:00:00
760,2007-11-30 18:00:00
761,2007-11-30 17:00:00
762,2007-11-30 16:00:00
763,2007-11-30 15:00:00
764,2007-11-30 14:00:00
765,2007-11-30 13:00:00
766,2007-11-30 12:00:00
767,2007-11-30 11:00:00
768,2007-11-30 10:00:00
769,2007-11-30 09:00:00
770,2007-11-30 08:00:00
771,2007-11-30 07:00:00
772,2007-11-30 06:00:00
773,2007-11-30 05:00:00
774,2007-11-30 04:00:00
775,2007-11-30 03:00:00
776,2007-11-30 02:00:00
777,2007-11-30 01:00:00
778,2007-11-30 00:00:00
779,2007-11-29 23:00:00
780,2007-11-29 22:00:00
781,2007-11-29 21:00:00
782,2007-11-29 20:00:00
783,2007-11-29 19:00:00
784,2007-11-29 18:00:00
785,2007-11-29 17:00:00
786,2007-11-29 16:00:00
787,2007-11-29 15:00:00
788,2007-11-29 14:00:00
789,2007-11-29 13:00:00
790,2007-11-29 12:00:00
791,2007-11-29 11:00:00
792,2007-11-29 10:00:00
793,2007-11-29 09:00:00
794,2007-11-29 08:00:00
795,2007-11-29 07:00:00
796,2007-11-29 06:00:00
797,2007-11-29 05:00:00
798,2007-11-29 04:00:00
799,2007-11-29 03:00:00
800,2007-12-01 19:00:00
801,2007-12-01 18:00:00
802,2007-12-01 17:00:00
803,2007-12-01 16:00:00
804,2007-12-01 15:00:00
805,2007-12-01 14:00:00
806,2007-12-01 13:00:00
807,2007-12-01 12:00:00
808,2007-12-01 11:00:00
809,2007-12-01 10:00:00
810,2007-12-01 09:00:00
811,2007-12-01 08:00:00
812,2007-12-01 07:00:00
813,2007-12-01 06:00:00
814,2007-12-01 05:00:00
815,2007-12-01 04:00:00
816,2007-12-01 03:00:00
817,2007-12-01 02:00:00
818,2007-12-01 01:00:00
819,2007-12-01 00:00:00
820,2007-11-30 23:00:00
821,2007-11-30 22:00:00
822,2007-11-30 21:00:00
823,2007-11-30 20:00:00
862,2007-12-07 19:00:00
863,2007-12-07 18:00:00
864,2007-12-07 17:00:00
865,2007-12-07 16:00:00
866,2007-12-07 15:00:00
867,2007-12-07 14:00:00
868,2007-12-07 13:00:00
869,2007-12-07 12:00:00
870,2007-12-07 11:00:00
871,2007-12-07 10:00:00
872,2007-12-07 09:00:00
873,2007-12-07 08:00:00
874,2007-12-07 07:00:00
875,2007-12-07 06:00:00
876,2007-12-07 05:00:00
877,2007-12-07 04:00:00
878,2007-12-07 03:00:00
879,2007-12-07 02:00:00
880,2007-12-07 01:00:00
881,2007-12-07 00:00:00
882,2007-12-06 23:00:00
883,2007-12-06 22:00:00
884,2007-12-06 21:00:00
885,2007-12-06 20:00:00
886,2007-12-06 19:00:00
887,2007-12-06 18:00:00
888,2007-12-06 17:00:00
889,2007-12-06 16:00:00
890,2007-12-06 15:00:00
891,2007-12-06 14:00:00
892,2007-12-06 13:00:00
893,2007-12-06 12:00:00
894,2007-12-06 11:00:00
895,2007-12-06 10:00:00
896,2007-12-06 09:00:00
897,2007-12-06 08:00:00
898,2007-12-06 07:00:00
899,2007-12-06 06:00:00
900,2007-12-06 05:00:00
901,2007-12-06 04:00:00
902,2007-12-06 03:00:00
903,2007-12-06 02:00:00
904,2007-12-06 01:00:00
905,2007-12-06 00:00:00
906,2007-12-05 23:00:00
907,2007-12-05 22:00:00
908,2007-12-05 21:00:00
909,2007-12-05 20:00:00
910,2007-12-05 19:00:00
911,2007-12-05 18:00:00
912,2007-12-05 17:00:00
913,2007-12-05 16:00:00
914,2007-12-05 15:00:00
915,2007-12-05 14:00:00
916,2007-12-05 13:00:00
917,2007-12-05 12:00:00
918,2007-12-05 11:00:00
919,2007-12-05 10:00:00
920,2007-12-05 09:00:00
921,2007-12-05 08:00:00
922,2007-12-05 07:00:00
923,2007-12-05 06:00:00
924,2007-12-05 05:00:00
925,2007-12-05 04:00:00
926,2007-12-05 03:00:00
927,2007-12-05 02:00:00
928,2007-12-05 01:00:00
929,2008-01-05 17:00:00
930,2008-01-05 16:00:00
931,2008-01-05 15:00:00
932,2008-01-05 14:00:00
933,2008-01-05 13:00:00
934,2008-01-05 12:00:00
935,2008-01-05 11:00:00
936,2008-01-05 10:00:00
937,2008-01-05 09:00:00
938,2008-01-05 08:00:00
939,2008-01-05 07:00:00
940,2008-01-05 06:00:00
941,2008-01-05 05:00:00
942,2008-01-05 04:00:00
943,2008-01-05 03:00:00
944,2008-01-05 02:00:00
945,2008-01-05 01:00:00
946,2008-01-05 00:00:00
947,2008-01-04 23:00:00
948,2008-01-04 22:00:00
949,2008-01-04 21:00:00
950,2008-01-04 20:00:00
951,2008-01-04 19:00:00
952,2008-01-04 18:00:00
953,2008-01-04 17:00:00
954,2008-01-04 16:00:00
955,2008-01-04 15:00:00
956,2008-01-04 14:00:00
957,2008-01-04 13:00:00
958,2008-01-04 12:00:00
959,2008-01-04 11:00:00
960,2008-01-04 10:00:00
961,2008-01-04 09:00:00
962,2008-01-04 08:00:00
963,2008-01-04 07:00:00
964,2008-01-04 06:00:00
965,2008-01-04 05:00:00
966,2008-01-04 04:00:00
967,2008-01-04 03:00:00
968,2008-01-04 02:00:00
969,2008-01-04 01:00:00
970,2008-01-04 00:00:00
971,2008-01-03 23:00:00
972,2008-01-03 22:00:00
973,2008-01-03 21:00:00
974,2008-01-03 20:00:00
975,2008-01-03 19:00:00
976,2008-01-03 18:00:00
977,2008-01-03 17:00:00
978,2008-01-03 16:00:00
979,2008-01-03 15:00:00
980,2008-01-03 14:00:00
981,2008-01-03 13:00:00
982,2008-01-03 12:00:00
983,2008-01-03 11:00:00
984,2008-01-03 10:00:00
985,2008-01-03 09:00:00
986,2008-01-03 08:00:00
987,2008-01-03 07:00:00
988,2008-01-03 06:00:00
989,2008-01-03 05:00:00
990,2008-01-03 04:00:00
991,2008-01-03 03:00:00
992,2008-01-03 02:00:00
993,2008-01-03 01:00:00
994,2008-01-27 19:00:00
995,2008-01-27 18:00:00
996,2008-01-27 17:00:00
997,2008-01-27 16:00:00
998,2008-01-27 15:00:00
999,2008-01-27 14:00:00
1000,2008-01-27 13:00:00
1001,2008-01-27 12:00:00
1002,2008-01-27 11:00:00
1003,2008-01-27 10:00:00
1004,2008-01-27 09:00:00
1005,2008-01-27 08:00:00
1006,2008-01-27 07:00:00
1007,2008-01-27 06:00:00
1008,2008-01-27 05:00:00
1009,2008-01-27 04:00:00
1010,2008-01-27 03:00:00
1011,2008-01-27 02:00:00
1012,2008-01-27 01:00:00
1013,2008-01-27 00:00:00
1014,2008-01-26 23:00:00
1015,2008-01-26 22:00:00
1016,2008-01-26 21:00:00
1017,2008-01-26 20:00:00
1018,2008-01-26 19:00:00
1019,2008-01-26 18:00:00
1020,2008-02-03 19:00:00
1021,2008-02-03 18:00:00
1022,2008-02-03 17:00:00
1023,2008-02-03 16:00:00
1024,2008-02-03 15:00:00
1025,2008-02-03 14:00:00
1026,2008-02-03 13:00:00
1027,2008-02-03 12:00:00
1028,2008-02-03 11:00:00
1029,2008-02-03 10:00:00
1030,2008-02-03 09:00:00
1031,2008-02-03 08:00:00
